"";"x";"KvK..uit.bestand.2015.";"AGBCODE_INDIENER";"NAAM";"STRAAT";"POSTCODE";"PLAATS";"Hoort.bij";"Naam.zorgaanbieder";"Plaats.zorgaanbieder";"URL.naar.wachttijden";"Vestigingslocatie";"Type.GGZ";"Circuit";"Nadere.typering";"Typering";"Aanmeldtijd";"Behandeltijd";"Datum.actualisatie";"Peildatum";"AFWIJKEND_ZV";"Opmerkingen.MQ";"SGGZ_MEASURE_TYPE";"BGGZ_MEASURE_TYPE";"AGB_SOORT";"MQ_LIJST";"INST";"Wachttijden.toelichting";"Website.vindbaar";"ROW_ID";"grote_instelling"
"345";113;"";22227262;"INDIGO MIDDEN-NEDERLAND B.V.                                ";"Kaap Hoorndreef         ";"3563AV";"UTRECHT                 ";NA;"Indigo Midden Nederland";"Utrecht";"https://www.indigo.nl/midden-nederland/wachttijden/";"Indigo Midden Nederland, Wezep, loc. Huisartsenpraktijk De Brink";"BGGZ";"Volwassenen";"";"";"2,5";"0";"-";"27-9-2016";"";"http://www.ggzcentraal.nl/nieuws/nieuws/2015/06/ggz-fusies-in-amersfoort.html // Begin mei werd de handtekening gezet om het voorstel tot fusie van Riagg Amersfoort & Omstreken officieel te bekrachtigen. Hiermee ging de laatste fase van het fusietraject in. Nu, begin juni, is de fusie helemaal rond! De specialistische zorg, inclusief crisisdienst gaat deel uitmaken van GGz Centraal. De basis generalistische zorg wordt overgedragen aan AZmn. Daarnaast fuseert Indigo Centraal, dochter van GGz Centraal met AZmn. Zij gaan verder onder de naam Indigo Midden Nederland.";"FULL";"FULL";22;1;1;NA;NA;345;0
"346";113;"";22227262;"INDIGO MIDDEN-NEDERLAND B.V.                                ";"Kaap Hoorndreef         ";"3563AV";"UTRECHT                 ";NA;"Indigo Midden Nederland";"Utrecht";"https://www.indigo.nl/midden-nederland/wachttijden/";"Indigo Midden Nederland, Zeewolde, loc. Huisartsenpraktijk Het Gildenhuis";"BGGZ";"Volwassenen";"";"";"2,5";"0";"-";"27-9-2016";"";"http://www.ggzcentraal.nl/nieuws/nieuws/2015/06/ggz-fusies-in-amersfoort.html // Begin mei werd de handtekening gezet om het voorstel tot fusie van Riagg Amersfoort & Omstreken officieel te bekrachtigen. Hiermee ging de laatste fase van het fusietraject in. Nu, begin juni, is de fusie helemaal rond! De specialistische zorg, inclusief crisisdienst gaat deel uitmaken van GGz Centraal. De basis generalistische zorg wordt overgedragen aan AZmn. Daarnaast fuseert Indigo Centraal, dochter van GGz Centraal met AZmn. Zij gaan verder onder de naam Indigo Midden Nederland.";"FULL";"FULL";22;1;1;NA;NA;346;0
"347";113;"";22227262;"INDIGO MIDDEN-NEDERLAND B.V.                                ";"Kaap Hoorndreef         ";"3563AV";"UTRECHT                 ";NA;"Indigo Midden Nederland";"Utrecht";"https://www.indigo.nl/midden-nederland/wachttijden/";"Indigo Midden Nederland, Zeist, loc. Laan van Vollenhove";"BGGZ";"Volwassenen";"";"";"3";"0";"-";"27-9-2016";"";"http://www.ggzcentraal.nl/nieuws/nieuws/2015/06/ggz-fusies-in-amersfoort.html // Begin mei werd de handtekening gezet om het voorstel tot fusie van Riagg Amersfoort & Omstreken officieel te bekrachtigen. Hiermee ging de laatste fase van het fusietraject in. Nu, begin juni, is de fusie helemaal rond! De specialistische zorg, inclusief crisisdienst gaat deel uitmaken van GGz Centraal. De basis generalistische zorg wordt overgedragen aan AZmn. Daarnaast fuseert Indigo Centraal, dochter van GGz Centraal met AZmn. Zij gaan verder onder de naam Indigo Midden Nederland.";"FULL";"FULL";22;1;1;NA;NA;347;0
"348";843;"";6290622;"INDIGO CENTRAAL B.V.                                        ";"Utrechtseweg            ";"3818EW";"AMERSFOORT              ";22227262;"";"";"";"";"";"";"";"";"";"";"";"27-9-2016";"";"Bestaat niet meer! 
http://www.ggzcentraal.nl/nieuws/nieuws/2015/06/ggz-fusies-in-amersfoort.html
Begin mei werd de handtekening gezet om het voorstel tot fusie van Riagg Amersfoort & Omstreken officieel te bekrachtigen. Hiermee ging de laatste fase van het fusietraject in. Nu, begin juni, is de fusie helemaal rond! De specialistische zorg, inclusief crisisdienst gaat deel uitmaken van GGz Centraal. De basis generalistische zorg wordt overgedragen aan AZmn. Daarnaast fuseert Indigo Centraal, dochter van GGz Centraal met AZmn. Zij gaan verder onder de naam Indigo Midden Nederland.";"SAMPLE";"FULL";6;1;1;NA;NA;348;0
"349";43;"41188799";79790009;"RIAGG AMERSFOORT EN OMSTREKEN                               ";"Postbus                 ";"3800AM";"AMERSFOORT              ";6290601;"";"";"";"";"";"";"";"";"";"";"";"27-9-2016";"";"Bestaat niet meer! 
http://www.ggzcentraal.nl/nieuws/nieuws/2015/06/ggz-fusies-in-amersfoort.html
Begin mei werd de handtekening gezet om het voorstel tot fusie van Riagg Amersfoort & Omstreken officieel te bekrachtigen. Hiermee ging de laatste fase van het fusietraject in. Nu, begin juni, is de fusie helemaal rond! De specialistische zorg, inclusief crisisdienst gaat deel uitmaken van GGz Centraal. De basis generalistische zorg wordt overgedragen aan AZmn. Daarnaast fuseert Indigo Centraal, dochter van GGz Centraal met AZmn. Zij gaan verder onder de naam Indigo Midden Nederland.";"FULL";"FULL";79;1;1;NA;NA;349;0
"350";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Almelo";"SGGZ";"Volwassenen";"Angst en Stemming";"";"2";"6";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;350;1
"351";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Almelo";"SGGZ";"Volwassenen";"Ontwikkelingsstoornissen";"";"4";"8";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;351;1
"352";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Almelo";"SGGZ";"Ouderen";"Ouderen";"";"0";"0";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;352;1
"353";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Almelo";"SGGZ";"Volwassenen";"Persoonlijkheidsproblematiek";"";"5";"6";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;353;1
"354";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Almelo";"SGGZ";"Volwassenen";"Bipolaire en Psychotische stoornissen";"";"0";"0";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;354;1
"355";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Almelo";"SGGZ";"Volwassenen";"Stabilisatie Persoonlijkheidsproblematiek (Stapp)";"";"4";"6";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;355;1
"356";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Almelo";"SGGZ";"Volwassenen";"Complex Trauma (CTT)";"";"2";"5";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;356;1
"357";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Deventer";"SGGZ";"Volwassenen";"Angst en Stemming";"";"3";"6";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;357;1
"358";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Deventer";"SGGZ";"Volwassenen";"Ontwikkelingsstoornissen";"";"8";"8";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;358;1
"359";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Deventer";"SGGZ";"Ouderen";"Ouderen";"";"1";"3";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;359;1
"360";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Deventer";"SGGZ";"Volwassenen";"Persoonlijkheidsproblematiek en complex trauma";"";"2";"4";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;360;1
"361";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Deventer";"SGGZ";"Volwassenen";"Psychotische stoornissen";"";"1";"2";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;361;1
"362";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Deventer";"SGGZ";"Volwassenen";"Specialistisch Centrum Bipolaire Stoornissen";"";"2";"2";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;362;1
"363";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Deventer";"SGGZ";"Volwassenen";"Specialistisch Centrum Ontwikkelingstoornissen";"";"6";"4";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;363;1
"364";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Deventer";"SGGZ";"Volwassenen";"Verslavingspsychiatrie";"verslaving";"3";"0";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;364;1
"365";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Hardenberg";"SGGZ";"Volwassenen";"Team PDCH";"";"4";"2";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;365;1
"366";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Schalkhaar";"SGGZ";"Volwassenen";"COA";"";"1";"0";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;366;1
"367";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Twello";"SGGZ";"Volwassenen";"Angst en Stemming";"";"0";"0";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;367;1
"368";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Zutphen";"SGGZ";"Volwassenen";"Angst en Stemming";"";"4";"6";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;368;1
"369";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Zwolle";"SGGZ";"Volwassenen";"Angst en Stemming";"";"4";"6";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;369;1
"370";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Zwolle";"SGGZ";"Volwassenen";"Neuropsychiatrie";"";"3";"3";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;370;1
"371";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Zwolle";"SGGZ";"Volwassenen";"Ontwikkelingsstoornissen";"";"8";"6";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;371;1
"372";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Zwolle";"SGGZ";"Ouderen";"Ambulante behandeling ouderen";"";"3";"2";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;372;1
"373";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Zwolle";"SGGZ";"Volwassenen";"Persoonlijkheidsproblematiek";"";"4";"6";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;373;1
"374";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Zwolle";"SGGZ";"Volwassenen";"Bipolaire en Psychotische stoornissen";"";"2";"0";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;374;1
"375";9;"08167519";6290402;"STICHTING DIMENCE (PZ REGIO ZWOLLE)                         ";"Nico Bolkesteinlaan     ";"7416SB";"DEVENTER                ";NA;"Stichting Dimence Groep";"Deventer";"https://www.dimence.nl/wachttijden";"Dimence, loc. Zwolle";"SGGZ";"Verslavingszorg";"Verslavingspsychiatrie";"";"4";"2";"8-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";6;1;1;NA;NA;375;1
"376";10;"08140403";6290509;"STICHTING GGNET                                             ";"Vordenseweg             ";"7231PA";"WARNSVELD               ";NA;"Stichting GGNet";"Warnsveld";"http://www.ggnet.nl/site/Verwijzers/Wachttijd%20per%20gemeente/";"GGNet, Gemeente Apeldoorn";"BGGZ/SGGZ";"Volwassenen";"Angststoornissen";"";"14";"27";"7-9-2016";"27-9-2016";"";"";"FULL";"SAMPLE";6;1;1;NA;NA;376;1
"377";10;"08140403";6290509;"STICHTING GGNET                                             ";"Vordenseweg             ";"7231PA";"WARNSVELD               ";NA;"Stichting GGNet";"Warnsveld";"http://www.ggnet.nl/site/Verwijzers/Wachttijd%20per%20gemeente/";"GGNet, Gemeente Apeldoorn";"BGGZ/SGGZ";"Volwassenen";"Stemmingsstoornissen";"";"14";"21";"7-9-2016";"27-9-2016";"";"";"FULL";"SAMPLE";6;1;1;NA;NA;377;1
"378";10;"08140403";6290509;"STICHTING GGNET                                             ";"Vordenseweg             ";"7231PA";"WARNSVELD               ";NA;"Stichting GGNet";"Warnsveld";"http://www.ggnet.nl/site/Verwijzers/Wachttijd%20per%20gemeente/";"GGNet, Gemeente Apeldoorn";"BGGZ/SGGZ";"Volwassenen";"Persoonlijkheidsstoornissen";"";"14";"20";"7-9-2016";"27-9-2016";"";"";"FULL";"SAMPLE";6;1;1;NA;NA;378;1
"379";10;"08140403";6290509;"STICHTING GGNET                                             ";"Vordenseweg             ";"7231PA";"WARNSVELD               ";NA;"Stichting GGNet";"Warnsveld";"http://www.ggnet.nl/site/Verwijzers/Wachttijd%20per%20gemeente/";"GGNet, Gemeente Apeldoorn";"BGGZ/SGGZ";"Volwassenen";"Ontwikkelingsstoornissen";"";"14";"16";"7-9-2016";"27-9-2016";"";"";"FULL";"SAMPLE";6;1;1;NA;NA;379;1
"380";10;"08140403";6290509;"STICHTING GGNET                                             ";"Vordenseweg             ";"7231PA";"WARNSVELD               ";NA;"Stichting GGNet";"Warnsveld";"http://www.ggnet.nl/site/Verwijzers/Wachttijd%20per%20gemeente/";"GGNet, Gemeente Apeldoorn";"BGGZ/SGGZ";"Volwassenen";"Overige stoornissen";"";"14";"18";"7-9-2016";"27-9-2016";"";"";"FULL";"SAMPLE";6;1;1;NA;NA;380;1
"381";10;"08140403";6290509;"STICHTING GGNET                                             ";"Vordenseweg             ";"7231PA";"WARNSVELD               ";NA;"Stichting GGNet";"Warnsveld";"http://www.ggnet.nl/site/Verwijzers/Wachttijd%20per%20gemeente/";"GGNet, Gemeente Bronckhorst";"BGGZ/SGGZ";"Volwassenen";"";"";"0";"4";"7-9-2016";"27-9-2016";"";"";"FULL";"SAMPLE";6;1;1;NA;NA;381;1
"382";10;"08140403";6290509;"STICHTING GGNET                                             ";"Vordenseweg             ";"7231PA";"WARNSVELD               ";NA;"Stichting GGNet";"Warnsveld";"http://www.ggnet.nl/site/Verwijzers/Wachttijd%20per%20gemeente/";"GGNet, Gemeente Doetinchem";"BGGZ/SGGZ";"Volwassenen";"Angststoornissen";"";"2";"11";"7-9-2016";"27-9-2016";"";"";"FULL";"SAMPLE";6;1;1;NA;NA;382;1
"383";10;"08140403";6290509;"STICHTING GGNET                                             ";"Vordenseweg             ";"7231PA";"WARNSVELD               ";NA;"Stichting GGNet";"Warnsveld";"http://www.ggnet.nl/site/Verwijzers/Wachttijd%20per%20gemeente/";"GGNet, Gemeente Doetinchem";"BGGZ/SGGZ";"Volwassenen";"Stemmingsstoornissen";"";"2";"10";"7-9-2016";"27-9-2016";"";"";"FULL";"SAMPLE";6;1;1;NA;NA;383;1
